Machine_ID,Temperature,Run_Time,Downtime_Flag
8,83.50480173054709,529.0495316124749,1
4,96.48029387109946,793.6006202910423,0
3,76.61301066695201,990.5554867373633,0
3,79.04660266313988,201.45036638635747,0
18,54.481316957747104,994.6539929184379,0
19,85.88178929543147,90.72234212849123,0
19,69.9952603402078,3.315230356909052,0
5,98.83626193312895,45.11777424165343,0
18,91.158700779783,342.44062233202493,0
10,76.12405202580592,633.2734243477557,1
6,56.1611327086083,69.96051134696178,0
1,92.97078966402947,6.660148715037703,0
5,89.98905477120108,937.153937430336,0
9,59.229256476851646,822.1047093039897,1
12,64.7639144610155,809.373987967892,0
14,89.67036290739186,884.5398512264751,1
2,59.26142232737048,700.3342384993323,1
17,95.88762445856887,105.29972561833335,0
14,71.2263712598181,399.7010878856493,1
13,54.35194812938293,723.4263369781648,0
9,90.78743217521404,281.0541263307294,0
15,68.67548415191938,687.7189577721014,1
15,76.32495970768905,25.4739498193847,1
11,55.61521722056096,306.8312035387136,0
16,50.12920074224912,549.5812059408955,0
17,81.89926028966488,632.457739676736,0
4,75.75875851668658,577.4636237974489,1
1,79.67692845615736,698.0585197973561,0
8,89.68719251902581,7.082659491599231,0
17,82.330295671143,101.84025877754397,0
3,58.73867214136886,869.075308026866,0
20,68.03862595553,682.066895446071,1
15,95.29455523938802,113.8187110433253,0
15,88.49723501258396,842.2323629611807,1
14,77.83185289683587,242.98898660674234,0
14,62.78224989046362,478.7816243110282,1
2,65.10302509173975,146.05131637177564,0
13,86.59790337928172,710.3999463652849,0
14,92.55871304263854,667.1875665932536,0
19,83.57123347653072,211.90135869497004,0
7,90.47649878842209,863.5373660901448,0
3,88.3328067600203,401.9047181954925,1
15,57.48519839784789,293.2225759796711,0
14,71.1972406456651,153.17725987507092,0
11,57.649190041428135,266.9018445030219,0
15,61.761779240099244,23.00489430259318,0
13,93.46298123255264,583.6742349636595,0
18,73.64459828165911,842.3885155976039,1
6,76.76790509213305,549.4314689922002,1
3,58.922298261388605,220.05468796195183,0
19,65.6135893024398,34.63550903565885,0
15,61.5123084213935,215.41344518554405,0
5,60.30930822592132,416.70530664302123,0
10,81.8980396657985,759.8518172710967,0
7,62.84419238228574,188.65500968523634,0
17,81.60077430102092,720.0716619013314,0
7,52.922730705427696,867.0665348835317,0
12,57.08871967635509,454.4929012602487,1
17,63.72701270000627,821.6105596509507,0
13,79.85234584478458,555.1026906870605,0
20,83.7920622543688,637.4537462438241,0
4,72.13584833897636,526.7521818778645,0
10,72.28954572886144,463.7095440345904,1
3,86.2258425699309,235.4187883340735,1
9,50.791054588279124,303.890865401585,1
13,67.05450122371103,290.6801488246654,0
18,90.93535285596164,563.7256420228609,1
15,80.16097051066862,120.83373933086602,0
4,66.86135663777102,916.8748990116328,1
15,95.27623961648369,720.9344901378302,0
2,88.63113637246913,402.0441852822804,1
15,63.24477236183667,159.46552038185158,1
8,82.26449187628585,882.1101775519143,1
8,79.78753640944784,823.9543120110641,0
17,70.05939570194914,721.9998311644621,0
12,68.34780396024003,272.2755003638311,1
19,67.1780237387852,403.0441907962353,0
10,80.85778916978234,103.64550419997094,1
9,72.12049682403347,189.85048520280418,0
5,91.59315566257109,783.2336206794162,0
6,83.4801308066981,715.3236801318332,1
20,53.49658028547171,593.8922772129588,0
2,82.0084111914083,895.8309992002467,0
13,63.55737182500924,583.6832512952324,0
6,79.64059958267114,467.5010319636471,0
5,84.00659655517256,341.03037555945696,1
1,61.541459457700604,940.5080572304364,0
6,72.84293224401843,83.63274606282914,1
6,59.51624314095339,930.9564846887477,1
16,52.61694378932542,826.8879452710873,0
4,68.92382117429345,130.7999946111656,1
11,68.14721359229961,565.4193733175783,0
9,99.77402453521285,866.6814337673378,0
3,72.31761755988211,572.2373544435466,1
19,66.67847747361002,907.2926217390617,0
8,79.02375033583374,943.0408329992265,0
5,54.438369705388425,422.96213766212156,0
4,98.08328679774067,377.93634774491727,0
6,81.74800227955166,936.3848328151877,0
2,87.74189099704239,675.4649210885184,1
20,58.523896908695875,116.90665866682112,0
11,70.4738926502602,43.24945747345851,0
4,71.13445566980948,565.0644219462658,0
15,91.09032219505434,930.2407944729862,0
6,50.06183398797047,844.4044537034126,0
17,65.04265541766276,676.1718987178721,0
6,99.0618187172152,139.97673304219643,0
19,73.74432717531093,254.97715236494687,0
2,69.12631401220041,875.6357153260635,0
15,55.99145010088232,183.62442942024356,0
11,98.70823143140078,279.1609688421841,1
8,51.001317796291225,130.4710505442465,1
19,86.85901125036216,676.4321231829967,0
13,88.42999023942542,944.0383230578464,1
12,62.18283580319333,269.69906356379056,1
5,83.57792218065187,475.93120124222366,0
6,54.646457218969495,634.7053999714931,0
4,62.852363321603995,999.466781967415,1
19,89.39509941461324,105.70325693257455,1
20,93.23430960167701,499.0722287062034,0
1,80.42432063298956,385.7349997825976,1
20,75.34192159102413,865.9543450571329,0
17,57.96520103094902,476.49176328064425,1
12,53.155451653957506,111.86654706056294,1
15,55.882451423677935,634.789721141297,0
1,61.36786500480494,771.0098376456159,1
14,67.08372509484605,3.878370413948978,0
6,69.04547627554936,859.0977287352089,0
5,67.31608842945018,186.83697700565997,1
11,61.95276660986328,552.5172952887244,0
4,75.4862123375849,416.3817031867627,0
13,91.26430541164484,719.9341627939199,0
11,63.98517692357396,371.7904531709561,0
3,97.11935095511166,869.8934135050291,0
1,93.66683308619238,730.7658645978314,1
6,58.08821056760548,648.0654578918585,0
18,89.31379783785472,796.4443549672915,0
10,78.72936911588833,754.2690118934539,0
5,78.32876810857093,36.90273624663178,1
10,69.55213815290873,395.3396194909833,1
12,75.05764995910049,930.8764900191733,1
2,69.85893887146055,126.59854472323399,1
13,76.98663093799715,737.3594538816192,1
8,81.39750263863179,974.6172195239943,0
2,83.71519032045242,53.14643041592666,0
20,76.6240596279713,682.5116867459839,0
1,86.07110336643659,468.68598715972934,1
5,57.06390246377529,579.5960801193474,1
9,60.59912454511193,86.25599514784052,0
17,90.9367502037135,43.96394491507254,1
9,66.12639889232076,667.1997938903708,0
11,51.14469124880601,823.4861203908971,0
15,57.68955748340156,782.2333195980343,0
6,61.18072172481556,544.2619221383711,0
3,97.86614439472936,100.766954315042,0
17,78.65207144654246,688.3563993921778,0
5,96.63653702381274,242.6469946705918,0
12,78.75816752483125,911.1576340646162,0
18,73.96772200689259,838.4270941861593,1
14,65.6863845597048,709.6735841203035,1
11,80.31854722166878,948.8971098752993,1
9,56.95990123087649,32.39039968976166,0
2,94.9130813646353,736.4642246357013,0
12,91.46662025706419,330.9125365570689,1
3,65.87657239383685,906.1598198006789,0
3,97.63987638006472,267.40852146531563,0
1,91.2600383707784,725.1316428157021,0
8,83.31534429175198,877.7693726311306,0
8,56.08809555626374,42.61516156429974,0
11,73.91170115240361,398.2499320124441,0
9,75.30537774233754,762.5467229899167,0
5,61.62756791826901,455.4639706180795,0
14,53.998269717965094,267.98537716380173,0
3,88.83618152358463,220.58554347436683,0
5,56.10175260621975,132.38674864946154,0
5,79.71453752808874,857.272430296426,0
19,96.82245869418303,575.7800478483044,0
14,93.80525962990212,77.30856004646452,0
4,63.88763118746306,383.1977432470648,0
13,92.57243187756328,368.3659171543048,0
10,50.01662530602447,182.5574515187535,0
18,50.88439048066286,436.07211784671847,1
8,80.12765819214324,332.7672660277433,0
8,68.23991095722647,342.46190178669036,0
7,69.32304205795735,739.2875312301707,0
8,78.22205453394412,224.04012211969112,0
14,59.589122779593026,642.2180988965,0
19,60.58776753327392,571.0789742570539,0
6,74.23007935094324,568.5244198255294,1
1,87.71267721719315,663.3443387956341,0
15,80.97488757037938,548.8336541594583,0
1,64.86775241184195,879.3758597315383,0
17,71.51685887544606,675.9045118583095,1
1,58.53323792749992,547.4162881200167,0
15,53.73149071685408,829.9333571673573,1
2,89.13480203720746,606.5404183685463,0
14,63.26937045940973,291.85310353739385,1
8,58.88831939256241,207.88782325839466,1
8,84.58090277846597,153.17545787701613,0
19,80.9025837143593,899.5557573335556,0
7,81.6594813006732,710.4252963662677,0
19,61.44473024233068,937.4410597261565,0
6,61.63227692813405,603.688513909228,1
6,61.04013148928196,473.92748061341763,0
3,58.68762978311473,60.65677248191844,0
7,82.78618362808282,671.9706392644838,0
19,92.40079426247007,582.6265510084629,1
8,86.21587348383306,990.2186846940338,0
10,89.60468168802717,239.9196190044608,0
20,70.23992145425999,531.206617931549,0
15,82.7037897685999,651.3063777829545,1
15,67.71181202223872,644.9465835676012,0
1,76.275231098432,561.7322494054544,0
20,74.08174232674313,777.1510823168983,0
7,58.84435725719272,205.7762283172896,0
4,69.35393801678154,725.9015730741414,0
6,98.19111377411755,620.114836861656,1
1,62.429012885747106,896.1790366827788,1
5,56.690186813974435,847.3472445945481,0
1,70.92903108119677,315.8318920934207,1
4,89.51688679300742,276.96108765017794,0
2,79.10741148899862,981.6716705285954,1
10,84.04874136191222,527.7379157343413,1
5,59.48474240873386,906.5145429505224,0
10,80.94740965038608,164.71714275670172,1
1,66.17501974557369,643.1760958853741,0
6,91.71516829773837,810.0503271732256,0
13,81.46494030053681,947.4478543368604,0
15,59.942813888764796,338.00280087600646,0
4,53.23083399220431,725.2561887541284,1
13,52.13166046435164,539.2741960305794,1
20,68.57042838250703,61.568297140401725,0
15,63.292556832715675,690.3097375716344,1
8,82.3045061731254,690.4064616796056,1
5,74.96669174893091,930.6761980416904,0
15,63.30096390026904,497.81513372280347,0
4,57.46188889750881,231.02066978980415,0
12,56.35998813437248,45.519259625230475,0
13,93.23301960702088,416.2265444992198,1
2,62.17389842024336,302.6147833774243,0
19,82.58553239554843,761.3272177178517,1
19,90.53429639931332,354.91349707620554,0
4,80.7040655592368,949.1221251185291,0
4,92.97826158234729,962.3478927847965,0
11,69.61968607642373,621.2876816274903,0
5,97.81110953244742,928.731626727868,0
20,56.65725020890485,761.0934901699811,0
11,55.107476482876905,547.312781334151,0
10,82.93460731037217,181.12762748735534,0
8,97.14155707066308,459.13934557032616,0
6,90.4441730818164,561.313588899255,1
6,53.82084297190257,864.0976191542752,0
8,63.96838569673582,481.8520431591292,0
15,96.51594424189119,897.7769980052786,0
14,62.652921640039224,674.6746300444454,0
11,89.05852118934595,137.8620639906177,1
12,91.25660979643519,994.9863879557679,0
13,74.77260517304909,527.7054280931587,0
8,69.31744549241577,392.4664381126698,1
18,72.50622162098799,659.454650705057,0
1,61.34823471826821,109.78442066705803,0
15,94.46954580644221,636.902108106601,0
8,72.5309828364879,498.7377644987737,0
11,94.12297202280499,407.26739592858456,0
12,55.2846739953137,953.0670011577203,0
12,99.41376355000656,523.0171770153212,1
4,72.16365437218091,219.8983619904685,1
16,52.39154101970527,459.50451589792135,0
4,51.901092411872746,919.4680171681,0
5,87.31036287409194,176.91937585926408,1
5,82.95177671018405,214.74308164954866,0
8,90.10652790637937,14.016538189326665,1
10,55.2683766976403,15.175859346371412,1
17,51.778543351777415,829.562235331554,1
9,75.42896447237892,732.3904842361129,0
19,69.37976157413848,355.68601539550633,0
14,73.09734683354779,698.6128460703452,0
8,99.5794204435137,395.8107203836602,1
9,98.53749788353352,952.9438992018297,0
11,97.11576948365965,967.0856287446088,1
1,89.19213383838368,393.40098203353404,0
14,67.74206801284453,854.3676844345272,0
5,70.60654651313858,773.3159526557687,0
14,77.48080218594623,310.6899372346175,0
4,91.52672282024199,232.80778907220486,0
1,53.43564162591339,458.77641574244103,0
19,71.21484429424441,781.5674917737919,1
8,54.130883172963436,960.2076169440166,0
15,75.73287932867558,763.8154897977059,0
15,94.94504120031178,855.3517780333516,0
9,89.1242462281969,603.461241864346,1
9,61.3921208771555,835.5724230112837,1
10,98.79954247993962,784.6364371454142,0
20,83.36751990232142,377.6085563843538,1
9,50.521384969870155,552.4383118186004,1
3,62.77067423426098,804.9483688677052,0
20,63.03566499599583,47.01067745576641,0
11,53.462715314293,808.2712030734741,0
6,97.99132590379645,178.7102359249744,0
2,73.91276472879619,515.1689335043175,1
